latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.319859,114.198555,60.0,28800,Asia/Hong_Kong,GMT+8

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),rain_sum (mm),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_min (°C),dew_point_2m_max (°C),wind_speed_10m_mean (m/s),wind_speed_10m_min (m/s),winddirection_10m_dominant (°),precipitation_sum (mm),snowfall_sum (cm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),wind_gusts_10m_mean (m/s),wind_gusts_10m_min (m/s),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration_sum (mm)
2022-12-15,13.0,15.2,11.0,11.8,14.2,8.7,7.40,4.65,9.40,31,3.57,0.68,100,100,100,11.7,9.7,13.5,3.52,2.51,31,7.40,0.00,1018.2,1020.8,1015.1,1010.9,1013.5,1007.9,7.68,5.80,92,97,88,0.68
2022-12-16,15.2,16.6,13.3,13.9,15.8,9.8,4.90,7.40,14.20,14,3.91,0.95,100,100,100,13.4,11.2,14.6,4.59,2.33,14,4.90,0.00,1017.7,1020.1,1016.1,1010.5,1012.8,1008.9,9.39,4.90,89,96,79,0.95
2022-12-17,11.2,12.7,9.7,5.3,8.8,3.1,2.10,10.39,20.50,11,5.08,2.40,95,100,40,4.3,-2.0,10.4,8.79,6.76,11,2.10,0.00,1024.6,1028.6,1020.6,1017.2,1021.2,1013.3,17.88,14.90,65,86,39,2.40
2022-12-18,9.6,11.8,7.0,3.4,6.7,-0.8,0.00,9.68,19.20,17,14.93,3.89,34,99,0,-3.4,-7.6,-0.7,6.93,3.20,17,0.00,0.00,1026.0,1028.7,1022.5,1018.6,1021.3,1015.2,14.44,6.90,40,44,35,3.89
2022-12-19,11.3,14.5,7.4,7.7,11.5,2.9,0.00,5.51,10.50,36,16.13,3.09,15,100,0,2.2,-2.1,9.2,3.94,2.19,36,0.00,0.00,1022.0,1024.8,1019.1,1014.7,1017.4,1011.9,8.33,5.50,54,71,46,3.09
2022-12-20,15.2,16.9,13.1,13.4,16.2,10.3,0.00,6.07,11.70,54,9.49,1.97,96,100,76,10.8,9.0,12.5,3.90,1.34,54,0.00,0.00,1018.6,1020.8,1016.6,1011.4,1013.6,1009.4,8.14,2.40,75,88,67,1.97
2022-12-21,15.3,18.5,12.7,12.3,16.0,7.8,0.00,6.14,12.50,7,15.99,3.58,88,99,6,6.0,0.2,11.5,4.09,1.68,7,0.00,0.00,1016.7,1018.8,1014.2,1009.5,1011.6,1007.1,8.90,3.50,55,86,36,3.58
2022-12-22,14.2,18.2,10.6,10.7,15.3,6.4,0.00,4.71,9.80,16,16.82,3.81,17,76,0,3.0,0.3,6.6,3.83,2.71,16,0.00,0.00,1016.6,1018.8,1014.8,1009.4,1011.6,1007.7,8.31,6.10,47,55,40,3.81
2022-12-23,14.4,18.0,10.9,11.1,14.9,7.5,0.00,5.37,10.80,31,15.05,3.55,26,99,0,3.8,0.7,7.7,3.79,1.75,31,0.00,0.00,1018.9,1020.9,1017.3,1011.6,1013.6,1010.1,7.98,3.60,50,72,34,3.55
2022-12-24,13.9,17.9,10.9,11.2,14.8,7.2,0.00,5.23,10.80,38,16.60,3.10,0,0,0,5.6,1.6,10.2,3.27,1.75,38,0.00,0.00,1021.1,1023.4,1019.4,1013.8,1016.1,1012.2,6.98,3.90,59,82,39,3.10
2022-12-25,14.1,16.2,11.5,11.9,13.9,8.7,0.00,4.74,10.20,60,16.46,2.82,14,61,0,7.8,5.1,10.0,3.38,1.91,60,0.00,0.00,1022.3,1024.7,1020.8,1015.0,1017.5,1013.6,7.43,4.10,66,83,54,2.82
2022-12-26,14.6,16.8,12.7,12.4,14.8,10.0,0.00,5.10,10.30,67,16.05,2.73,12,60,0,9.4,7.1,11.2,4.02,2.09,67,0.00,0.00,1022.8,1025.4,1021.1,1015.6,1018.1,1013.9,8.47,4.40,72,85,53,2.73
2022-12-27,15.2,17.0,12.8,13.3,14.8,10.8,0.00,5.94,12.40,65,15.93,2.58,2,17,0,11.1,9.6,12.7,4.61,2.76,65,0.00,0.00,1022.7,1024.4,1020.8,1015.4,1017.1,1013.6,9.63,5.70,77,85,65,2.58
2022-12-28,15.6,19.0,11.8,13.7,16.9,8.7,0.00,5.27,10.30,37,15.89,2.90,20,100,0,9.9,6.1,13.5,3.95,2.69,37,0.00,0.00,1022.9,1024.9,1020.7,1015.7,1017.7,1013.6,8.44,5.00,70,90,50,2.90
2022-12-29,14.1,18.2,10.2,10.9,15.8,6.1,0.00,5.39,10.80,14,14.24,3.16,24,97,0,6.5,3.9,8.9,4.48,3.21,14,0.00,0.00,1024.4,1026.5,1022.1,1017.1,1019.2,1014.9,9.40,7.00,61,67,54,3.16
2022-12-30,12.7,17.3,8.5,9.1,14.8,4.1,0.00,6.02,12.40,13,15.94,3.09,6,50,0,6.0,4.3,7.9,4.97,3.52,13,0.00,0.00,1025.2,1027.6,1022.3,1017.9,1020.3,1015.1,10.40,7.60,64,75,53,3.09
2022-12-31,13.2,18.3,8.8,10.5,16.5,5.2,0.00,5.94,12.00,22,16.15,2.92,16,72,0,7.0,4.6,9.4,3.91,1.64,22,0.00,0.00,1024.7,1027.1,1022.3,1017.4,1019.8,1015.1,8.45,3.80,67,77,54,2.92
2023-01-01,13.3,15.2,11.4,11.1,13.5,8.5,1.40,4.33,9.30,14,3.59,1.31,97,100,65,8.7,6.2,12.3,3.64,2.31,14,1.40,0.00,1023.6,1025.5,1021.8,1016.3,1018.2,1014.5,7.83,5.70,74,90,67,1.31
2023-01-02,15.6,18.4,13.3,13.8,17.2,10.6,0.40,5.28,11.10,15,5.20,1.70,94,100,43,10.3,8.9,12.3,3.61,1.81,15,0.40,0.00,1023.3,1025.1,1021.5,1016.0,1017.8,1014.3,7.87,5.50,71,90,58,1.70
2023-01-03,14.9,17.9,12.5,12.4,15.9,8.5,0.00,5.82,11.60,15,8.67,2.30,83,100,36,8.9,6.0,11.6,4.25,2.10,15,0.00,0.00,1023.8,1026.1,1021.4,1016.6,1018.8,1014.2,8.91,6.30,68,83,62,2.30
2023-01-04,15.1,17.5,12.6,13.7,16.7,10.0,0.00,4.44,9.30,37,9.10,1.84,95,100,36,11.3,8.8,13.6,3.48,1.82,37,0.00,0.00,1023.6,1025.8,1021.9,1016.4,1018.5,1014.7,7.47,4.70,78,88,71,1.84
2023-01-05,16.9,21.5,14.2,17.0,21.5,13.9,0.00,4.78,9.00,55,13.56,2.25,67,100,0,14.3,12.9,16.2,2.71,0.95,55,0.00,0.00,1023.3,1025.7,1021.0,1016.1,1018.5,1013.9,6.14,3.20,85,96,64,2.25
2023-01-06,17.7,21.8,14.9,16.0,19.6,12.7,0.00,6.14,12.80,21,16.26,3.41,49,100,4,11.0,8.1,14.2,3.96,1.70,21,0.00,0.00,1022.7,1025.1,1020.5,1015.5,1017.9,1013.4,8.65,4.00,67,93,47,3.41
2023-01-07,17.1,19.9,14.5,15.2,18.2,11.9,0.00,5.70,11.10,45,12.75,3.07,74,100,5,10.3,8.3,12.9,3.97,2.92,45,0.00,0.00,1020.5,1022.1,1018.5,1013.4,1014.9,1011.4,8.55,6.40,64,79,54,3.07
2023-01-08,17.0,18.8,15.6,14.1,15.3,13.0,4.00,7.45,14.50,60,9.17,2.93,96,100,65,10.5,8.0,13.0,5.91,4.00,60,4.00,0.00,1020.1,1021.9,1018.8,1012.9,1014.7,1011.6,12.13,9.20,66,85,51,2.93
2023-01-09,17.9,20.2,15.9,17.0,19.8,14.4,1.00,6.07,12.10,51,8.11,1.99,97,100,58,14.3,11.8,16.7,4.49,2.28,51,1.00,0.00,1019.7,1020.8,1018.3,1012.5,1013.6,1011.2,9.36,6.50,80,96,71,1.99
2023-01-10,16.7,17.4,16.2,16.8,17.3,15.9,3.90,4.31,9.10,36,3.21,0.60,99,100,89,15.8,15.2,16.2,3.59,2.19,36,3.90,0.00,1019.0,1020.6,1017.6,1011.8,1013.4,1010.4,7.53,5.70,95,97,90,0.60
2023-01-11,17.2,18.2,16.3,16.0,17.2,14.7,2.00,6.58,13.10,71,7.34,1.33,98,100,75,15.4,14.8,16.3,5.73,3.90,71,2.00,0.00,1017.6,1019.3,1015.7,1010.4,1012.1,1008.6,11.66,7.70,89,97,81,1.33
2023-01-12,18.3,19.9,16.9,17.9,19.7,15.7,0.30,6.38,12.50,75,6.99,1.25,97,100,77,16.8,15.7,18.3,5.42,4.27,75,0.30,0.00,1014.7,1017.3,1012.9,1007.6,1010.1,1005.8,10.89,8.50,91,97,82,1.25
2023-01-13,20.4,21.5,18.9,22.9,24.5,19.7,8.40,4.46,8.70,170,5.60,0.91,100,100,100,20.2,18.4,21.4,2.71,1.12,170,8.40,0.00,1011.2,1013.1,1009.5,1004.2,1006.1,1002.5,6.05,3.50,99,100,97,0.91
2023-01-14,21.0,23.3,19.3,23.8,26.6,22.0,1.90,3.81,8.10,232,13.55,2.13,84,100,37,20.4,19.3,21.7,2.52,0.76,232,1.90,0.00,1009.7,1011.5,1007.9,1002.7,1004.5,1000.9,5.69,3.20,97,100,90,2.13
2023-01-15,16.0,20.2,9.8,13.7,23.7,5.1,0.90,7.36,15.20,10,10.16,2.37,81,100,28,11.6,5.1,20.2,5.72,1.00,10,0.90,0.00,1014.8,1020.9,1010.9,1007.6,1013.5,1003.9,11.86,3.40,76,100,59,2.37
2023-01-16,10.0,12.6,7.6,5.7,8.9,1.8,0.30,7.40,15.00,8,9.21,2.26,100,100,97,3.6,0.1,6.0,5.47,3.51,8,0.30,0.00,1021.8,1024.1,1020.0,1014.5,1016.7,1012.7,11.51,7.10,64,81,59,2.26
2023-01-17,11.7,15.6,8.9,8.6,13.6,4.6,0.00,5.00,10.30,11,13.91,2.59,61,100,1,5.7,2.7,8.2,3.89,2.52,11,0.00,0.00,1023.6,1026.0,1021.4,1016.3,1018.6,1014.2,8.41,6.00,67,78,62,2.59
2023-01-18,11.5,15.7,7.8,8.2,13.4,2.9,0.00,5.49,11.10,13,15.22,2.87,36,97,0,4.2,0.2,7.6,3.99,1.70,13,0.00,0.00,1024.6,1027.9,1021.7,1017.3,1020.5,1014.4,8.56,3.40,61,76,53,2.87
2023-01-19,14.0,18.0,10.3,12.5,17.4,7.9,0.00,3.58,7.80,34,17.30,2.79,8,100,0,8.1,5.2,12.5,2.18,0.22,34,0.00,0.00,1022.6,1025.3,1020.4,1015.3,1018.0,1013.2,4.95,1.20,68,87,56,2.79
2023-01-20,15.1,18.4,13.1,13.0,16.9,9.3,1.00,5.37,10.50,30,10.63,2.46,72,100,0,8.6,5.3,12.6,3.35,1.48,30,1.00,0.00,1021.7,1024.1,1019.5,1014.4,1016.8,1012.4,7.15,3.50,65,82,55,2.46
2023-01-21,15.5,16.6,13.9,13.8,15.4,12.4,2.60,6.83,13.40,71,11.01,1.74,88,100,9,13.2,12.2,14.2,5.18,3.14,71,2.60,0.00,1019.6,1022.0,1017.0,1012.4,1014.8,1009.8,10.46,7.60,86,96,75,1.74
2023-01-22,17.1,20.6,14.9,17.5,22.1,14.4,4.30,4.59,9.10,63,14.58,2.23,53,100,0,15.5,14.0,16.9,2.98,1.00,63,4.30,0.00,1016.9,1019.3,1014.7,1009.7,1012.1,1007.6,6.51,2.60,90,97,78,2.23
2023-01-23,17.6,21.2,15.1,18.8,23.4,15.6,0.00,2.50,6.50,56,13.08,2.09,53,100,4,16.2,14.9,17.5,1.73,0.64,56,0.00,0.00,1016.3,1018.8,1014.7,1009.2,1011.6,1007.6,4.34,1.80,92,99,76,2.09
2023-01-24,12.9,15.9,9.9,7.6,12.5,4.2,0.00,9.36,19.10,15,17.19,3.91,32,100,0,4.1,-0.8,11.3,7.64,5.41,15,0.00,0.00,1024.4,1027.5,1019.9,1017.1,1020.2,1012.7,15.84,11.30,56,74,44,3.91
2023-01-25,10.7,13.7,8.0,6.9,11.5,2.6,0.00,6.24,12.90,39,17.37,3.18,64,100,2,2.4,-1.6,8.2,4.37,1.75,39,0.00,0.00,1023.4,1026.3,1020.8,1016.0,1018.9,1013.5,9.56,4.50,57,75,49,3.18
2023-01-26,13.8,16.4,11.5,11.8,15.8,8.6,0.30,4.88,10.10,58,13.31,2.24,47,100,0,9.3,7.5,12.4,3.62,1.44,58,0.30,0.00,1019.8,1021.5,1018.0,1012.6,1014.2,1010.8,7.78,3.30,75,82,68,2.24
2023-01-27,13.0,15.6,10.9,8.1,15.3,4.7,0.30,7.86,16.10,14,11.70,3.58,86,100,23,2.5,-3.7,13.2,6.49,2.39,14,0.30,0.00,1022.9,1025.1,1020.5,1015.6,1017.8,1013.3,13.19,4.60,51,86,34,3.58
2023-01-28,10.8,14.3,7.3,5.5,10.2,0.8,0.00,6.94,13.70,19,18.76,4.41,29,100,0,-4.3,-7.3,0.3,5.31,2.40,19,0.00,0.00,1024.2,1026.9,1021.8,1016.8,1019.5,1014.5,11.25,5.40,35,53,29,4.41
2023-01-29,10.4,15.0,6.7,6.3,12.0,1.6,0.00,4.96,9.80,25,19.21,3.77,14,80,0,-2.4,-4.0,1.1,3.60,1.49,25,0.00,0.00,1023.7,1026.4,1021.4,1016.4,1019.0,1014.2,7.80,3.80,42,54,31,3.77
2023-01-30,12.9,17.0,9.3,9.8,14.0,5.9,0.00,5.27,11.20,53,18.62,3.51,3,46,0,3.2,-1.2,9.3,3.42,2.02,53,0.00,0.00,1022.2,1024.8,1019.9,1014.9,1017.5,1012.7,7.55,4.90,53,74,41,3.51
2023-01-31,15.3,17.8,12.0,13.4,16.4,9.8,0.00,5.44,11.40,72,16.12,2.82,36,100,0,10.7,8.5,14.0,4.19,3.00,72,0.00,0.00,1018.1,1020.6,1015.8,1010.9,1013.3,1008.6,8.80,6.90,74,89,58,2.82
2023-02-01,17.8,21.6,15.1,18.0,22.5,15.0,0.10,3.64,8.10,61,15.51,2.58,10,55,0,15.3,13.7,16.7,3.10,2.42,61,0.10,0.00,1015.6,1017.5,1014.2,1008.5,1010.4,1007.0,6.52,4.40,85,93,74,2.58
2023-02-02,17.7,20.0,16.3,16.9,18.7,15.5,0.00,6.96,14.30,69,15.14,2.45,29,100,0,14.9,13.8,16.1,4.77,3.24,69,0.00,0.00,1018.1,1020.4,1016.6,1011.0,1013.3,1009.4,9.78,6.10,84,94,69,2.45
2023-02-03,16.8,18.9,15.4,15.7,18.8,13.4,0.20,7.32,14.60,76,13.54,2.23,78,100,18,14.3,13.3,15.3,4.79,2.98,76,0.20,0.00,1018.6,1021.3,1016.7,1011.5,1014.1,1009.6,9.98,6.50,85,94,71,2.23
2023-02-04,16.1,16.6,15.3,14.6,16.0,13.8,2.70,6.45,12.90,73,4.22,0.87,92,100,23,14.6,14.1,15.3,5.69,4.39,73,2.70,0.00,1017.4,1019.0,1015.7,1010.3,1011.8,1008.5,11.27,8.70,91,96,87,0.87
2023-02-05,16.6,18.4,15.7,15.5,17.1,14.3,2.30,6.14,12.30,70,7.64,1.34,98,100,82,15.0,14.4,15.9,5.27,3.84,70,2.30,0.00,1016.1,1017.8,1014.1,1009.0,1010.6,1007.0,10.52,7.50,90,97,80,1.34
2023-02-06,17.8,20.7,16.3,18.3,22.4,16.0,0.60,4.08,8.20,70,13.51,2.13,60,100,0,16.2,15.4,17.1,3.19,1.36,70,0.60,0.00,1014.6,1016.8,1012.1,1007.5,1009.7,1005.0,6.82,3.20,90,95,80,2.13
2023-02-07,19.5,22.9,17.6,20.9,25.2,18.5,2.40,3.54,8.10,73,17.44,2.91,45,100,1,17.3,16.0,18.4,2.58,1.58,73,2.40,0.00,1015.3,1017.4,1013.9,1008.3,1010.4,1006.9,5.73,3.50,88,98,74,2.91
2023-02-08,18.2,20.1,16.8,17.7,20.0,15.5,0.10,6.20,12.50,76,13.08,2.02,93,100,50,16.6,15.7,17.9,5.30,3.86,76,0.10,0.00,1016.8,1018.8,1015.4,1009.7,1011.7,1008.3,10.70,7.40,91,98,81,2.02
2023-02-09,18.2,20.3,16.9,18.0,20.5,15.6,0.20,6.81,13.30,72,11.24,1.86,66,100,0,16.5,15.8,17.3,4.75,2.42,72,0.20,0.00,1016.1,1018.5,1014.3,1009.0,1011.4,1007.2,9.82,5.50,89,95,80,1.86
2023-02-10,19.7,22.7,17.6,21.4,25.3,18.5,0.40,3.96,7.40,70,11.31,1.99,61,100,1,18.3,17.0,19.5,2.69,1.90,70,0.40,0.00,1014.9,1017.7,1013.2,1007.9,1010.6,1006.2,5.77,4.10,91,98,80,1.99
2023-02-11,19.7,21.2,18.2,20.5,21.6,18.6,0.80,5.14,10.70,86,10.62,1.75,100,100,100,18.5,17.6,19.2,4.50,3.82,86,0.80,0.00,1014.2,1016.9,1012.3,1007.2,1009.8,1005.3,9.27,7.50,93,98,84,1.75
2023-02-12,20.7,23.1,19.0,22.4,25.5,19.8,0.70,5.02,10.10,89,12.66,2.03,93,100,48,19.9,18.6,20.7,3.98,2.34,89,0.70,0.00,1013.6,1015.9,1012.0,1006.5,1008.8,1005.0,8.12,4.30,95,100,85,2.03
2023-02-13,21.3,23.6,18.2,24.1,26.8,17.9,5.60,4.96,9.50,81,13.10,2.28,88,100,21,20.3,16.7,21.8,2.33,0.36,81,5.60,0.00,1013.6,1015.6,1011.8,1006.6,1008.6,1004.8,5.13,2.30,94,100,81,2.28
2023-02-14,15.7,18.9,12.1,12.6,16.9,7.9,0.40,7.98,16.00,17,14.54,3.33,68,100,0,9.3,6.6,15.4,5.78,3.38,17,0.40,0.00,1018.9,1021.6,1016.1,1011.8,1014.4,1009.0,12.18,7.70,67,88,52,3.33
2023-02-15,13.9,18.0,9.6,10.8,16.3,4.9,0.00,6.69,13.40,25,18.64,3.60,47,100,2,6.7,4.1,9.4,4.78,1.49,25,0.00,0.00,1023.4,1026.0,1021.4,1016.1,1018.7,1014.2,10.30,3.60,62,71,54,3.60
2023-02-16,14.4,17.7,10.5,11.9,16.4,6.9,0.00,5.51,11.20,41,19.23,3.49,51,100,0,7.8,5.3,11.2,4.08,1.36,41,0.00,0.00,1024.8,1027.1,1022.4,1017.5,1019.8,1015.2,8.96,3.60,65,77,51,3.49
2023-02-17,17.4,22.0,14.8,16.5,22.5,12.6,0.00,6.30,12.30,68,19.50,3.56,40,100,0,12.7,11.1,14.7,3.77,0.85,68,0.00,0.00,1021.3,1024.0,1018.1,1014.1,1016.8,1011.0,8.25,1.90,75,91,53,3.56
2023-02-18,18.5,22.1,14.1,18.6,22.6,13.9,0.20,3.85,8.80,54,16.69,3.08,44,100,0,14.1,12.9,15.2,2.51,1.48,54,0.20,0.00,1018.4,1020.3,1016.4,1011.3,1013.2,1009.4,5.75,3.20,77,93,60,3.08
2023-02-19,20.8,26.4,17.7,21.7,26.7,18.5,0.80,5.59,10.70,43,15.50,3.17,74,100,8,16.4,14.4,19.2,2.77,0.94,43,0.80,0.00,1017.8,1019.6,1014.8,1010.7,1012.5,1007.9,6.59,3.50,77,95,49,3.17
2023-02-20,18.2,21.5,15.4,16.9,21.4,12.6,0.00,5.09,10.30,53,18.31,3.83,78,100,10,11.8,8.6,15.6,3.98,1.22,53,0.00,0.00,1019.3,1021.5,1016.8,1012.2,1014.4,1009.7,8.73,4.00,67,87,53,3.83
2023-02-21,16.4,18.2,15.2,13.9,16.0,11.9,0.00,6.99,14.40,81,20.19,3.73,40,100,0,10.7,8.1,13.3,5.63,2.77,81,0.00,0.00,1022.3,1024.5,1020.7,1015.1,1017.3,1013.5,11.80,6.90,70,81,53,3.73
2023-02-22,15.1,17.5,12.9,12.7,15.7,8.8,0.00,7.24,14.10,78,20.83,3.60,13,90,0,9.5,6.8,12.3,4.79,1.39,78,0.00,0.00,1022.1,1025.0,1019.0,1014.9,1017.8,1011.8,10.45,3.10,70,87,51,3.60
2023-02-23,16.6,20.2,14.1,16.3,21.3,12.5,0.00,4.92,9.60,96,20.61,3.44,14,56,0,12.4,11.0,14.3,2.63,0.28,96,0.00,0.00,1018.5,1021.4,1015.9,1011.3,1014.2,1008.8,6.33,1.40,77,94,57,3.44
2023-02-24,19.0,24.8,13.4,18.4,23.9,13.2,0.00,6.84,13.30,26,20.50,4.19,2,8,0,11.8,8.2,15.6,2.86,1.21,26,0.00,0.00,1018.7,1022.0,1017.1,1011.6,1014.8,1010.1,6.77,3.10,67,95,36,4.19
2023-02-25,15.6,21.7,11.4,12.2,18.9,7.5,0.00,6.78,13.30,24,19.83,4.50,22,100,1,6.8,5.5,9.0,5.24,3.67,24,0.00,0.00,1026.2,1030.3,1022.8,1018.9,1023.0,1015.6,11.32,9.40,57,68,41,4.50
2023-02-26,15.1,18.6,12.9,12.1,16.7,9.2,0.00,5.57,11.60,52,19.42,4.05,45,100,0,7.0,5.1,11.2,4.63,3.71,52,0.00,0.00,1029.0,1031.3,1026.4,1021.7,1024.0,1019.2,9.93,8.30,59,77,43,4.05
2023-02-27,14.6,16.7,12.2,11.9,14.4,8.7,0.00,6.28,12.30,75,20.91,3.67,4,39,0,8.6,6.0,11.8,5.03,2.77,75,0.00,0.00,1027.4,1029.5,1025.0,1020.1,1022.2,1017.8,10.82,7.10,68,82,49,3.67
2023-02-28,15.8,19.4,13.1,14.2,19.2,11.1,0.00,6.48,14.20,78,20.39,3.41,32,100,0,11.8,10.9,13.6,4.37,1.20,78,0.00,0.00,1024.1,1026.7,1021.6,1016.8,1019.4,1014.4,9.40,2.60,78,94,59,3.41
2023-03-01,17.7,23.8,13.3,17.9,25.2,13.1,0.00,4.00,8.90,17,21.25,3.80,0,3,0,12.7,10.0,14.0,2.03,0.32,17,0.00,0.00,1021.5,1023.5,1019.2,1014.3,1016.4,1012.1,5.02,2.80,75,95,43,3.80
2023-03-02,18.1,20.8,15.9,16.8,20.5,13.8,0.00,6.50,13.60,70,20.97,3.92,0,3,0,12.6,10.0,15.2,4.55,1.90,70,0.00,0.00,1023.6,1026.2,1021.4,1016.4,1019.1,1014.2,9.86,4.70,71,93,52,3.92
2023-03-03,16.8,19.6,14.8,14.4,17.5,11.1,0.00,6.60,13.10,73,21.29,4.28,3,26,0,9.1,5.9,12.9,4.69,1.39,73,0.00,0.00,1024.8,1026.6,1022.6,1017.6,1019.4,1015.5,10.17,2.60,62,82,41,4.28
2023-03-04,17.5,21.2,15.0,17.1,20.7,14.4,0.00,4.16,9.60,79,18.75,3.34,29,100,0,12.2,9.6,14.3,2.42,0.85,79,0.00,0.00,1024.5,1026.8,1022.1,1017.3,1019.6,1015.0,5.77,2.50,73,92,48,3.34
2023-03-05,17.7,20.9,15.4,16.1,18.7,13.4,0.00,5.47,12.00,70,21.96,4.25,0,0,0,10.2,4.3,14.4,3.79,1.49,70,0.00,0.00,1023.6,1026.2,1020.8,1016.4,1019.0,1013.7,8.35,3.50,65,89,34,4.25
2023-03-06,17.7,21.0,15.5,15.8,18.3,12.8,0.00,5.42,11.90,74,22.39,4.52,0,0,0,9.2,3.2,14.3,4.00,2.01,74,0.00,0.00,1022.3,1024.9,1019.9,1015.1,1017.7,1012.8,8.73,5.10,60,88,31,4.52
2023-03-07,18.0,21.0,15.7,16.9,19.9,13.7,0.00,4.96,10.90,77,21.74,4.07,0,5,0,11.6,8.7,15.4,3.54,1.81,77,0.00,0.00,1020.8,1023.2,1018.8,1013.7,1016.1,1011.7,7.78,4.00,68,88,46,4.07
2023-03-08,19.2,22.6,15.1,20.5,24.4,15.7,0.00,2.72,7.20,92,15.84,2.81,23,100,2,16.5,14.7,18.2,1.90,0.71,92,0.00,0.00,1019.8,1022.1,1017.9,1012.7,1015.0,1010.8,4.55,1.60,85,97,69,2.81
2023-03-09,20.1,24.6,15.7,22.1,26.9,16.4,0.30,3.31,7.90,220,18.36,3.31,17,34,0,17.3,15.1,18.7,1.64,0.58,220,0.30,0.00,1017.8,1019.6,1015.5,1010.7,1012.6,1008.5,4.05,1.80,85,97,59,3.31
2023-03-10,20.2,23.2,18.0,20.5,22.3,18.5,0.00,5.74,12.50,83,21.64,4.03,19,100,0,15.8,11.9,18.5,3.87,1.33,83,0.00,0.00,1017.6,1019.5,1015.9,1010.5,1012.4,1008.8,8.32,2.90,78,98,49,4.03
2023-03-11,20.4,23.5,18.4,21.2,24.8,18.7,0.00,4.85,10.80,82,20.07,3.67,29,100,1,16.7,14.1,18.3,3.46,1.02,82,0.00,0.00,1018.1,1020.0,1016.4,1011.0,1013.0,1009.3,7.64,2.50,80,95,62,3.67
2023-03-12,20.5,24.6,16.9,21.8,27.7,17.5,2.70,5.96,12.50,20,15.94,3.40,65,100,6,17.0,11.4,20.4,2.56,0.41,20,2.70,0.00,1018.7,1021.3,1016.6,1011.6,1014.2,1009.6,6.17,2.70,82,99,57,3.40
2023-03-13,18.9,20.9,16.7,17.6,20.5,14.7,1.20,6.02,12.10,52,10.69,3.08,95,100,68,12.1,7.6,14.9,3.88,1.30,52,1.20,0.00,1020.4,1022.9,1018.2,1013.2,1015.8,1011.1,8.62,2.90,65,89,51,3.08
2023-03-14,18.3,20.0,16.8,18.0,19.3,16.1,0.10,5.01,10.90,93,14.75,2.72,72,100,0,14.4,13.7,15.5,3.43,1.41,93,0.10,0.00,1016.8,1019.0,1014.2,1009.6,1011.8,1007.1,7.43,2.90,78,89,67,2.72
2023-03-15,19.7,22.2,17.4,20.7,23.0,18.5,0.00,4.20,8.90,108,17.05,3.02,59,100,0,16.3,15.4,17.7,2.35,1.08,108,0.00,0.00,1017.2,1019.3,1015.4,1010.2,1012.2,1008.3,5.44,2.20,81,94,69,3.02
2023-03-16,20.0,23.3,16.5,20.4,23.0,17.7,0.00,5.32,11.90,84,21.38,3.97,59,100,0,15.7,11.9,18.5,3.36,1.40,84,0.00,0.00,1018.3,1020.6,1016.6,1011.2,1013.5,1009.5,7.39,3.00,79,97,49,3.97
2023-03-17,20.7,23.6,18.9,22.2,26.2,19.7,0.00,5.10,9.80,88,18.82,3.33,43,100,0,18.3,17.6,19.3,3.41,1.00,88,0.00,0.00,1016.8,1018.9,1014.7,1009.7,1011.8,1007.7,7.54,2.20,87,98,71,3.33
2023-03-18,21.0,24.8,18.8,23.1,27.3,20.8,0.10,5.01,10.10,102,18.38,3.33,54,100,2,18.9,18.1,19.2,2.72,1.14,102,0.10,0.00,1015.6,1017.5,1013.7,1008.6,1010.4,1006.7,6.33,2.60,88,100,66,3.33
2023-03-19,20.5,22.1,19.3,20.5,22.3,18.7,0.20,6.58,13.50,88,16.15,2.94,90,100,41,17.7,16.9,18.7,5.41,4.37,88,0.20,0.00,1015.1,1017.9,1012.6,1008.0,1010.8,1005.6,11.27,9.00,85,92,73,2.94
2023-03-20,21.3,23.4,19.9,22.7,24.9,20.4,1.80,5.60,11.40,109,12.90,2.35,95,100,44,19.4,18.4,20.4,4.09,2.26,109,1.80,0.00,1012.1,1014.5,1009.3,1005.0,1007.5,1002.3,8.70,4.70,89,97,79,2.35
2023-03-21,21.9,23.3,20.8,24.5,25.4,23.6,4.90,4.66,9.90,174,11.34,1.92,96,100,71,21.1,20.5,21.6,3.51,2.37,174,4.90,0.00,1009.5,1011.6,1007.2,1002.5,1004.6,1000.2,7.28,5.00,95,99,86,1.92
2023-03-22,22.8,25.2,21.8,25.5,28.6,23.9,2.70,5.15,10.60,187,14.95,2.52,80,100,27,22.0,21.7,22.4,4.34,2.66,187,2.70,0.00,1007.9,1009.5,1006.3,1001.0,1002.6,999.3,9.49,7.10,95,100,82,2.52
